date;Country;Moughataa/Department;Commune/Municipality;arvi;arvi_category;evi;evi_category;ndvi;ndvi_category;sipi;sipi_category;spi_1;spi_1_category;spi_3;spi_3_category;spi_6;spi_6_category;spi_9;spi_9_category;spi_12;spi_12_category
01/08/2023;Mauritania;Aoujeft;El Meddah;0,99;3.Normal conditions;1,16;2.Good condition;0,19;3.Normal conditions;0,15;3.Normal conditions;-0,06;Dry;-0,25;Dry;-0,22;Dry;-0,18;Dry;1,1;Moderately wet
01/08/2023;Mauritania;R'Kiz;RKiz;0,54;3.Normal conditions;1,16;2.Good condition;-0,08;3.Normal conditions;0,29;3.Normal conditions;1,06;Moderately wet;1,8;Extremely wet;1,81;Extremely wet;1,82;Extremely wet;1,43;Moderately wet
01/08/2023;Mauritania;Tidjikja;Lehsira;1,33;2.Good condition;1,17;2.Good condition;1,36;2.Good condition;0,15;3.Normal conditions;-0,3;Dry;0,19;Wet;0,2;Wet;0,21;Wet;0,23;Wet
01/08/2023;Mauritania;Keur-Macéne;M'Balal;1,42;2.Good condition;1,17;2.Good condition;1,17;2.Good condition;0,15;3.Normal conditions;0,12;Wet;0,91;Wet;0,92;Wet;0,92;Wet;0,47;Wet
01/08/2023;Mauritania;Boghé;Wel Birem;1,02;2.Good condition;1,18;2.Good condition;0,79;3.Normal conditions;0,25;3.Normal conditions;0,31;Wet;1,72;Extremely wet;1,72;Extremely wet;1,73;Extremely wet;1,63;Extremely wet
01/08/2023;Mauritania;Boumdeid;Leftah;1,27;2.Good condition;1,18;2.Good condition;1,16;2.Good condition;0,15;3.Normal conditions;-0,31;Dry;0,01;Wet;0,03;Wet;0,03;Wet;0,27;Wet
01/08/2023;Senegal;Louga;Sakal;1,36;2.Good condition;1,18;2.Good condition;1,15;2.Good condition;0,45;3.Normal conditions;1,86;Extremely wet;1,93;Extremely wet;1,93;Extremely wet;1,92;Extremely wet;1,65;Extremely wet
01/08/2023;Mauritania;Akjoujt;Akjoujt;1,33;2.Good condition;1,21;2.Good condition;0,81;3.Normal conditions;-0,05;3.Normal conditions;-0,02;Dry;-0,08;Dry;-0,06;Dry;0,01;Wet;1,23;Moderately wet
01/08/2023;Senegal;Podor;Cas-Cas;1,16;2.Good condition;1,21;2.Good condition;0,99;3.Normal conditions;0,87;3.Normal conditions;-0,11;Dry;0,97;Wet;0,97;Wet;0,98;Wet;0,99;Wet
01/08/2023;Mauritania;Sélibaby;Ejar;0,96;3.Normal conditions;1,21;2.Good condition;0,11;3.Normal conditions;0,48;3.Normal conditions;-0,88;Dry;-0,24;Dry;-0,25;Dry;-0,24;Dry;0,96;Wet
01/08/2023;Mauritania;Sélibaby;Souvi;1,11;2.Good condition;1,27;2.Good condition;0,3;3.Normal conditions;1,26;2.Good condition;-1,11;Moderately dry;-0,3;Dry;-0,27;Dry;-0,27;Dry;1,09;Moderately wet
01/08/2023;Mauritania;Sélibaby;Baydiam;1,24;2.Good condition;1,28;2.Good condition;0,55;3.Normal conditions;1,26;2.Good condition;-0,68;Dry;-0,13;Dry;-0,11;Dry;-0,11;Dry;1,3;Moderately wet
01/08/2023;Mauritania;Magta-Lahar;Djonabe;1,48;2.Good condition;1,29;2.Good condition;1,34;2.Good condition;0,15;3.Normal conditions;-0,55;Dry;0,49;Wet;0,49;Wet;0,49;Wet;0,7;Wet
01/08/2023;Mauritania;Nouadhibou;Inal;0,88;3.Normal conditions;1,32;2.Good condition;0,2;3.Normal conditions;;;1,35;Moderately wet;1,44;Moderately wet;1,57;Extremely wet;2,31;Extremely wet;1,25;Moderately wet
01/08/2023;Senegal;Louga;Mbédiène;1,44;2.Good condition;1,32;2.Good condition;1,02;2.Good condition;0,74;3.Normal conditions;1,87;Extremely wet;2,01;Extremely wet;2,01;Extremely wet;2,01;Extremely wet;1,72;Extremely wet
01/08/2023;Mauritania;Aleg;Agchourguit;1,43;2.Good condition;1,32;2.Good condition;1,22;2.Good condition;0,25;3.Normal conditions;0,07;Wet;1,15;Moderately wet;1,15;Moderately wet;1,16;Moderately wet;0,91;Wet
01/08/2023;Mauritania;Ould Yengé;Lebouly;1,11;2.Good condition;1,34;2.Good condition;0,2;3.Normal conditions;1,27;2.Good condition;-1,1;Moderately dry;-0,31;Dry;-0,29;Dry;-0,29;Dry;1,14;Moderately wet
01/08/2023;Mauritania;Sélibaby;Tachout;1,33;2.Good condition;1,36;2.Good condition;0,69;3.Normal conditions;1,13;2.Good condition;-1,01;Moderately dry;-0,17;Dry;-0,18;Dry;-0,18;Dry;1,3;Moderately wet
01/08/2023;Mauritania;Sélibaby;Selibaby;1,34;2.Good condition;1,39;2.Good condition;0,45;3.Normal conditions;1,29;2.Good condition;-0,78;Dry;-0,12;Dry;-0,11;Dry;-0,11;Dry;1,54;Extremely wet
01/08/2023;Mauritania;M'Bagne;Mbagne;1,88;2.Good condition;1,41;2.Good condition;2,12;1.Excellent;0,36;3.Normal conditions;-0,28;Dry;0,2;Wet;0,2;Wet;0,2;Wet;0,08;Wet
01/08/2023;Mauritania;Boghé;Boghe 2;1,46;2.Good condition;1,45;2.Good condition;1,36;2.Good condition;0,82;3.Normal conditions;0,45;Wet;1,43;Moderately wet;1,46;Moderately wet;1,46;Moderately wet;1,28;Moderately wet
01/08/2023;Mauritania;Moudjéria;Moudjeria;1,93;2.Good condition;1,45;2.Good condition;1,95;2.Good condition;0,19;3.Normal conditions;-0,34;Dry;0,2;Wet;0,21;Wet;0,22;Wet;0,5;Wet
01/08/2023;Mauritania;Sélibaby;Hassi Cheggar;1,35;2.Good condition;1,45;2.Good condition;0,45;3.Normal conditions;1,29;2.Good condition;-1,06;Moderately dry;-0,22;Dry;-0,21;Dry;-0,21;Dry;1,26;Moderately wet
01/08/2023;Mauritania;Boutilimit;N'Teichet;1,4;2.Good condition;1,48;2.Good condition;1,26;2.Good condition;0,15;3.Normal conditions;0,34;Wet;1,63;Extremely wet;1,64;Extremely wet;1,65;Extremely wet;1,01;Moderately wet
01/08/2023;Mauritania;Aleg;Djellewar;1,77;2.Good condition;1,49;2.Good condition;1,75;2.Good condition;0,15;3.Normal conditions;-0,19;Dry;0,53;Wet;0,54;Wet;0,54;Wet;0,41;Wet
01/08/2023;Mauritania;Méderdra;Taguilalet;1,23;2.Good condition;1,49;2.Good condition;0,8;3.Normal conditions;0,17;3.Normal conditions;0,44;Wet;1,38;Moderately wet;1,38;Moderately wet;1,4;Moderately wet;0,81;Wet
01/08/2023;Mauritania;Boutilimit;Boutilimit;1,87;2.Good condition;1,49;2.Good condition;1,75;2.Good condition;0,15;3.Normal conditions;0,48;Wet;1,27;Moderately wet;1,28;Moderately wet;1,29;Moderately wet;0,83;Wet
01/08/2023;Mauritania;Nouakchott;Teyaret;0,56;3.Normal conditions;1,52;2.Good condition;-1,01;4.Degraded;;;1,35;Moderately wet;1,61;Extremely wet;1,62;Extremely wet;1,66;Extremely wet;0,59;Wet
01/08/2023;Mauritania;Nouakchott;Tevragh Zeina;1,75;2.Good condition;1,55;2.Good condition;0;3.Normal conditions;0,15;3.Normal conditions;1,67;Extremely wet;1,9;Extremely wet;1,9;Extremely wet;1,96;Extremely wet;0,67;Wet
01/08/2023;Mauritania;R'Kiz;Bareina;1,1;2.Good condition;1,57;2.Good condition;0,64;3.Normal conditions;0,19;3.Normal conditions;0,65;Wet;1,69;Extremely wet;1,7;Extremely wet;1,71;Extremely wet;1,13;Moderately wet
01/08/2023;Mauritania;Boghé;Boghe;1,66;2.Good condition;1,58;2.Good condition;1,67;2.Good condition;0,75;3.Normal conditions;0,26;Wet;1,27;Moderately wet;1,28;Moderately wet;1,29;Moderately wet;1,25;Moderately wet
01/08/2023;Mauritania;Boghé;Dar El Avia;1,44;2.Good condition;1,58;2.Good condition;1,2;2.Good condition;1,01;2.Good condition;0,3;Wet;1,55;Extremely wet;1,56;Extremely wet;1,57;Extremely wet;1,57;Extremely wet
01/08/2023;Mauritania;Boutilimit;Tenghadej;2,25;1.Excellent;1,6;2.Good condition;2,2;1.Excellent;0,15;3.Normal conditions;0,58;Wet;1,13;Moderately wet;1,13;Moderately wet;1,16;Moderately wet;0,79;Wet
01/08/2023;Mauritania;Méderdra;Mederdra;1,59;2.Good condition;1,62;2.Good condition;1,1;2.Good condition;0,15;3.Normal conditions;0,04;Wet;1,08;Moderately wet;1,09;Moderately wet;1,1;Moderately wet;0,75;Wet
01/08/2023;Mauritania;Boutilimit;El Mouyessar;2,41;1.Excellent;1,66;2.Good condition;2,42;1.Excellent;0,15;3.Normal conditions;0,18;Wet;0,68;Wet;0,68;Wet;0,7;Wet;0,72;Wet
01/08/2023;Mauritania;Aleg;Bouhdide;1,61;2.Good condition;1,68;2.Good condition;1,3;2.Good condition;1,01;2.Good condition;0,39;Wet;1,53;Extremely wet;1,54;Extremely wet;1,55;Extremely wet;1,31;Moderately wet
01/08/2023;Mauritania;Méderdra;Beir Etaouress;0,85;3.Normal conditions;1,69;2.Good condition;0,11;3.Normal conditions;0,18;3.Normal conditions;0,27;Wet;1,25;Moderately wet;1,26;Moderately wet;1,27;Moderately wet;0,68;Wet
01/08/2023;Mauritania;Nouakchott;Ryad;1,31;2.Good condition;1,71;2.Good condition;-0,83;3.Normal conditions;;;1,6;Extremely wet;1,86;Extremely wet;1,86;Extremely wet;1,9;Extremely wet;0,72;Wet
01/08/2023;Mauritania;Boutilimit;Ajweir;1,59;2.Good condition;1,74;2.Good condition;1,24;2.Good condition;0,24;3.Normal conditions;0,34;Wet;1,69;Extremely wet;1,7;Extremely wet;1,7;Extremely wet;1,34;Moderately wet
01/08/2023;Mauritania;R'Kiz;Boutalhaya;1,54;2.Good condition;1,77;2.Good condition;1,09;2.Good condition;0,2;3.Normal conditions;0,44;Wet;1,73;Extremely wet;1,74;Extremely wet;1,75;Extremely wet;1,28;Moderately wet
01/08/2023;Mauritania;Tamchakett;Mabrouk;2,06;1.Excellent;1,82;2.Good condition;1,96;2.Good condition;0,15;3.Normal conditions;-0,4;Dry;0,01;Wet;0,03;Wet;0,04;Wet;0,29;Wet
01/08/2023;Mauritania;Nouakchott;Dar Naim;1,39;2.Good condition;1,88;2.Good condition;-0,32;3.Normal conditions;-0,06;3.Normal conditions;1,76;Extremely wet;2,02;Extremely wet;2,02;Extremely wet;2,07;Extremely wet;0,85;Wet
01/08/2023;Mauritania;Nouakchott;Arafat;2,18;1.Excellent;1,89;2.Good condition;-0,57;3.Normal conditions;0,15;3.Normal conditions;1,71;Extremely wet;1,94;Extremely wet;1,95;Extremely wet;2;Extremely wet;0,67;Wet
01/09/2023;Senegal;Podor;Thillé Boubacar;-1,27;4.Degraded;-1,48;4.Degraded;-0,99;3.Normal conditions;0,2;3.Normal conditions;-0,65;Dry;1,06;Moderately wet;0,99;Wet;0,99;Wet;0,9;Wet
01/09/2023;Mauritania;M'Bout;Mbout;-1,06;4.Degraded;-1,28;4.Degraded;-0,86;3.Normal conditions;0,18;3.Normal conditions;-0,25;Dry;-0,51;Dry;-0,34;Dry;-0,34;Dry;-0,21;Dry
01/09/2023;Senegal;Goudiry;Koulor;-1,02;4.Degraded;-1,22;4.Degraded;-0,34;3.Normal conditions;-0,85;3.Normal conditions;-0,06;Dry;-0,05;Dry;0,22;Wet;0,22;Wet;0,42;Wet
01/09/2023;Senegal;Linguére;Yang-Yang;-0,95;3.Normal conditions;-1,17;4.Degraded;-0,51;3.Normal conditions;-0,63;3.Normal conditions;-0,31;Dry;0,71;Wet;0,61;Wet;0,61;Wet;0,66;Wet
01/09/2023;Mauritania;M'Bout;Chelkhet Tiyab;-0,75;3.Normal conditions;-1,14;4.Degraded;-0,65;3.Normal conditions;0,27;3.Normal conditions;-0,45;Dry;-0,09;Dry;-0,19;Dry;-0,19;Dry;-0,07;Dry
01/09/2023;Mauritania;Amourj;Amourj;-1,11;4.Degraded;-1,12;4.Degraded;-0,44;3.Normal conditions;0,21;3.Normal conditions;-0,73;Dry;-0,49;Dry;-0,48;Dry;-0,48;Dry;-0,47;Dry
01/09/2023;Senegal;Tambacouda;Koussanar;-1,04;4.Degraded;-1,07;4.Degraded;-0,36;3.Normal conditions;-0,65;3.Normal conditions;0,07;Wet;0,24;Wet;0,55;Wet;0,55;Wet;0,89;Wet
01/09/2023;Mauritania;Djiguenni;Feirenni;-1,26;4.Degraded;-1,02;4.Degraded;-0,95;3.Normal conditions;-0,06;3.Normal conditions;-0,89;Dry;0,15;Wet;0,38;Wet;0,38;Wet;0,34;Wet
01/09/2023;Mauritania;Barkéol;Daghveg;-0,88;3.Normal conditions;-0,99;3.Normal conditions;-0,75;3.Normal conditions;0,25;3.Normal conditions;-0,56;Dry;-0,22;Dry;-0,33;Dry;-0,33;Dry;-0,26;Dry
01/09/2023;Senegal;Goudiry;Bala;-1,21;4.Degraded;-0,93;3.Normal conditions;-0,7;3.Normal conditions;-0,3;3.Normal conditions;0,13;Wet;0,15;Wet;0,41;Wet;0,41;Wet;0,67;Wet
01/09/2023;Mauritania;M'Bout;N'Djadjbenni;-0,67;3.Normal conditions;-0,91;3.Normal conditions;-0,56;3.Normal conditions;0,21;3.Normal conditions;-0,16;Dry;-0,47;Dry;-0,23;Dry;-0,23;Dry;-0,1;Dry
01/09/2023;Senegal;Louga;Keur Momar Sarr;-0,84;3.Normal conditions;-0,89;3.Normal conditions;-0,69;3.Normal conditions;-0,33;3.Normal conditions;-0,15;Dry;0,99;Wet;0,91;Wet;0,91;Wet;0,87;Wet
01/09/2023;Mauritania;Djiguenni;Kasr El Barka;-1,14;4.Degraded;-0,89;3.Normal conditions;-0,92;3.Normal conditions;0,28;3.Normal conditions;-0,98;Dry;0,19;Wet;0,5;Wet;0,5;Wet;0,51;Wet
01/09/2023;Mauritania;Barkéol;Barkeol;-0,59;3.Normal conditions;-0,84;3.Normal conditions;-0,37;3.Normal conditions;0,28;3.Normal conditions;-0,88;Dry;-0,36;Dry;-0,48;Dry;-0,48;Dry;-0,43;Dry
01/09/2023;Senegal;Dagana;Mbane;-0,81;3.Normal conditions;-0,8;3.Normal conditions;-0,69;3.Normal conditions;-0,26;3.Normal conditions;-0,79;Dry;0,95;Wet;0,84;Wet;0,84;Wet;0,77;Wet
01/09/2023;Mauritania;Kankossa;Kankossa;-1,06;4.Degraded;-0,75;3.Normal conditions;-1,13;4.Degraded;0,23;3.Normal conditions;-0,63;Dry;-0,54;Dry;-0,32;Dry;-0,32;Dry;-0,22;Dry
01/09/2023;Mauritania;Bassikounou;El Megve;-0,79;3.Normal conditions;-0,75;3.Normal conditions;-0,56;3.Normal conditions;0,24;3.Normal conditions;-0,13;Dry;-0,84;Dry;-0,78;Dry;-0,78;Dry;-0,82;Dry
01/09/2023;Mauritania;Nouadhibou;Nouamghar;-0,66;3.Normal conditions;-0,73;3.Normal conditions;-0,47;3.Normal conditions;-0,15;3.Normal conditions;-0,77;Dry;-0,16;Dry;-0,14;Dry;0,23;Wet;0,24;Wet
01/09/2023;Senegal;Podor;Gamadji Saré;-0,83;3.Normal conditions;-0,72;3.Normal conditions;-0,78;3.Normal conditions;0,02;3.Normal conditions;-0,69;Dry;0,93;Wet;0,86;Wet;0,86;Wet;0,8;Wet
01/09/2023;Senegal;Linguére;Barkédji;-0,89;3.Normal conditions;-0,7;3.Normal conditions;-0,89;3.Normal conditions;-0,31;3.Normal conditions;-0,42;Dry;0,59;Wet;0,43;Wet;0,44;Wet;0,7;Wet
01/09/2023;Mauritania;Kobenni;Leghlig;-1;3.Normal conditions;-0,67;3.Normal conditions;-0,92;3.Normal conditions;-0,12;3.Normal conditions;-0,73;Dry;0,37;Wet;0,67;Wet;0,67;Wet;0,7;Wet
01/09/2023;Mauritania;Akjoujt;Bennechab;-0,31;3.Normal conditions;-0,61;3.Normal conditions;-0,13;3.Normal conditions;0,15;3.Normal conditions;-0,51;Dry;-0,01;Dry;-0,01;Dry;0,05;Wet;0,09;Wet
01/09/2023;Mauritania;Timbédra;Bousteile;-0,81;3.Normal conditions;-0,6;3.Normal conditions;-0,76;3.Normal conditions;0,02;3.Normal conditions;-0,63;Dry;-0,17;Dry;-0,06;Dry;-0,06;Dry;-0,01;Dry
01/09/2023;Mauritania;Kiffa;Eghaourat;-0,69;3.Normal conditions;-0,59;3.Normal conditions;-0,69;3.Normal conditions;0,31;3.Normal conditions;-1,08;Moderately dry;-0,29;Dry;-0,23;Dry;-0,23;Dry;-0,13;Dry
01/09/2023;Mauritania;Amourj;Adel Bagrou;-0,94;3.Normal conditions;-0,59;3.Normal conditions;-0,76;3.Normal conditions;0,25;3.Normal conditions;-0,43;Dry;-0,83;Dry;-0,8;Dry;-0,8;Dry;-0,8;Dry
01/09/2023;Mauritania;Tidjikja;Tidjikja 2;-0,14;3.Normal conditions;-0,58;3.Normal conditions;0,11;3.Normal conditions;0,15;3.Normal conditions;0,71;Wet;0,4;Wet;0,31;Wet;0,32;Wet;0,36;Wet
01/09/2023;Mauritania;Bassikounou;Fassala;-0,4;3.Normal conditions;-0,58;3.Normal conditions;-0,15;3.Normal conditions;0,28;3.Normal conditions;0,1;Wet;-0,85;Dry;-0,78;Dry;-0,78;Dry;-0,84;Dry
01/09/2023;Mauritania;Djiguenni;Djigueni;-0,78;3.Normal conditions;-0,58;3.Normal conditions;-0,71;3.Normal conditions;0,22;3.Normal conditions;-0,99;Dry;0,13;Wet;0,43;Wet;0,43;Wet;0,45;Wet
01/09/2023;Mauritania;Néma;Noual;-1,1;4.Degraded;-0,57;3.Normal conditions;-0,9;3.Normal conditions;0,27;3.Normal conditions;-0,31;Dry;-0,04;Dry;-0,02;Dry;-0,02;Dry;-0,03;Dry
01/09/2023;Mauritania;Boghé;Wel Birem;-0,28;3.Normal conditions;-0,54;3.Normal conditions;-0,04;3.Normal conditions;0,28;3.Normal conditions;-0,65;Dry;1,15;Moderately wet;1,1;Moderately wet;1,1;Moderately wet;1,03;Moderately wet
01/09/2023;Mauritania;M'Bout;Lahrach;-0,65;3.Normal conditions;-0,53;3.Normal conditions;-0,68;3.Normal conditions;0,18;3.Normal conditions;-0,28;Dry;-0,17;Dry;-0,27;Dry;-0,27;Dry;-0,17;Dry
01/09/2023;Mauritania;Kiffa;Kouroudjel;-0,9;3.Normal conditions;-0,53;3.Normal conditions;-1,02;4.Degraded;0,26;3.Normal conditions;-1,03;Moderately dry;-0,36;Dry;-0,36;Dry;-0,36;Dry;-0,23;Dry
01/09/2023;Mauritania;Barkéol;Gueller;-0,6;3.Normal conditions;-0,52;3.Normal conditions;-0,57;3.Normal conditions;0,24;3.Normal conditions;-0,79;Dry;-0,24;Dry;-0,36;Dry;-0,36;Dry;-0,28;Dry
01/09/2023;Mauritania;Barkéol;Lebheir;-0,53;3.Normal conditions;-0,51;3.Normal conditions;-0,54;3.Normal conditions;0,27;3.Normal conditions;-0,76;Dry;-0,31;Dry;-0,44;Dry;-0,44;Dry;-0,34;Dry
01/09/2023;Mauritania;Tidjikja;Tidjikja;-0,55;3.Normal conditions;-0,5;3.Normal conditions;-0,51;3.Normal conditions;;;0,97;Wet;0,59;Wet;0,48;Wet;0,48;Wet;0,53;Wet
01/09/2023;Mauritania;Néma;Achemime;-1,23;4.Degraded;-0,47;3.Normal conditions;-0,97;3.Normal conditions;0,19;3.Normal conditions;-0,1;Dry;-0,62;Dry;-0,58;Dry;-0,58;Dry;-0,58;Dry
01/09/2023;Mauritania;M'Bout;Tarengue;-0,72;3.Normal conditions;-0,46;3.Normal conditions;-0,82;3.Normal conditions;0,23;3.Normal conditions;-0,14;Dry;-0,39;Dry;-0,19;Dry;-0,19;Dry;-0,08;Dry
01/09/2023;Senegal;Linguére;Dodji;-0,52;3.Normal conditions;-0,46;3.Normal conditions;-0,49;3.Normal conditions;-0,23;3.Normal conditions;-0,3;Dry;0,69;Wet;0,56;Wet;0,56;Wet;0,61;Wet
01/09/2023;Senegal;Goudiry;Dianké Makha;-0,92;3.Normal conditions;-0,45;3.Normal conditions;-0,51;3.Normal conditions;-0,21;3.Normal conditions;0,36;Wet;0;Dry;0,51;Wet;0,51;Wet;0,67;Wet
01/09/2023;Mauritania;Amourj;Bougadoum;-0,73;3.Normal conditions;-0,45;3.Normal conditions;-0,67;3.Normal conditions;0,17;3.Normal conditions;-0,6;Dry;-0,61;Dry;-0,61;Dry;-0,61;Dry;-0,59;Dry
01/09/2023;Mauritania;Kiffa;Kiffa;-0,82;3.Normal conditions;-0,44;3.Normal conditions;-0,92;3.Normal conditions;0,3;3.Normal conditions;-0,99;Dry;-0,41;Dry;-0,46;Dry;-0,46;Dry;-0,34;Dry
01/09/2023;Mauritania;Ouadane;Oualata;-1,37;4.Degraded;-0,44;3.Normal conditions;-0,88;3.Normal conditions;0,15;3.Normal conditions;-0,42;Dry;-0,68;Dry;-0,76;Dry;-0,76;Dry;-0,8;Dry
01/09/2023;Mauritania;Aioun;Doueirare;-0,85;3.Normal conditions;-0,43;3.Normal conditions;-0,68;3.Normal conditions;0,24;3.Normal conditions;-1,18;Moderately dry;-0,18;Dry;-0,06;Dry;-0,06;Dry;0,11;Wet
01/09/2023;Mauritania;Néma;Agoueinit;-1,22;4.Degraded;-0,42;3.Normal conditions;-1,04;4.Degraded;0,21;3.Normal conditions;-0,13;Dry;-0,34;Dry;-0,32;Dry;-0,32;Dry;-0,36;Dry
01/09/2023;Mauritania;M'Bout;Edebaye Ehel Guelaye;-0,31;3.Normal conditions;-0,42;3.Normal conditions;-0,22;3.Normal conditions;0,22;3.Normal conditions;-0,22;Dry;-0,44;Dry;-0,23;Dry;-0,23;Dry;-0,11;Dry
01/09/2023;Mauritania;Nouadhibou;Tmeimichat;0,35;3.Normal conditions;-0,41;3.Normal conditions;0,74;3.Normal conditions;-0,38;3.Normal conditions;0,92;Wet;1,28;Moderately wet;1,3;Moderately wet;1,48;Moderately wet;1,33;Moderately wet
01/09/2023;Mauritania;Djiguenni;Mabrouk;-0,71;3.Normal conditions;-0,41;3.Normal conditions;-0,72;3.Normal conditions;-0,13;3.Normal conditions;-0,64;Dry;0,23;Wet;0,45;Wet;0,45;Wet;0,5;Wet
01/09/2023;Mauritania;Boghé;Dar El Barka;-0,13;3.Normal conditions;-0,41;3.Normal conditions;-0,04;3.Normal conditions;0,2;3.Normal conditions;-0,54;Dry;1,15;Moderately wet;1,09;Moderately wet;1,09;Moderately wet;1,02;Moderately wet
01/09/2023;Mauritania;Tamchakett;Radhi;-1,04;4.Degraded;-0,4;3.Normal conditions;-0,89;3.Normal conditions;0,24;3.Normal conditions;-1,06;Moderately dry;-0,22;Dry;-0,16;Dry;-0,16;Dry;-0,05;Dry
01/09/2023;Mauritania;Tintane;Lehreijatt;-0,47;3.Normal conditions;-0,38;3.Normal conditions;-0,49;3.Normal conditions;-0,27;3.Normal conditions;-0,51;Dry;-0,27;Dry;0,08;Wet;0,08;Wet;0,07;Wet
01/09/2023;Mauritania;Tamchakett;Guaet Teidouma;-0,59;3.Normal conditions;-0,37;3.Normal conditions;-0,66;3.Normal conditions;0,32;3.Normal conditions;-0,95;Dry;-0,23;Dry;-0,2;Dry;-0,2;Dry;-0,13;Dry
01/09/2023;Senegal;Bambey;Baba Garage;-0,63;3.Normal conditions;-0,35;3.Normal conditions;-0,61;3.Normal conditions;0,03;3.Normal conditions;0,27;Wet;1,21;Moderately wet;1,13;Moderately wet;1,14;Moderately wet;1,19;Moderately wet
01/09/2023;Mauritania;Chinguetti;Ouadane;-0,3;3.Normal conditions;-0,34;3.Normal conditions;-0,2;3.Normal conditions;;;1,52;Extremely wet;0,86;Wet;0,83;Wet;0,94;Wet;0,92;Wet
01/09/2023;Mauritania;Ould Yengé;Leweinat;-0,85;3.Normal conditions;-0,33;3.Normal conditions;-1,07;4.Degraded;-0,17;3.Normal conditions;-0,52;Dry;-0,71;Dry;-0,4;Dry;-0,4;Dry;-0,3;Dry
01/09/2023;Mauritania;Tichitt;Lekhcheb;-0,16;3.Normal conditions;-0,33;3.Normal conditions;0,16;3.Normal conditions;-0,15;3.Normal conditions;0,03;Wet;0,21;Wet;0,21;Wet;0,21;Wet;0,25;Wet
01/09/2023;Mauritania;Néma;Beribavat;-0,73;3.Normal conditions;-0,33;3.Normal conditions;-0,66;3.Normal conditions;0,22;3.Normal conditions;-0,49;Dry;-0,21;Dry;-0,2;Dry;-0,2;Dry;-0,23;Dry
01/09/2023;Mauritania;Nouadhibou;Boulenouar;-0,78;3.Normal conditions;-0,33;3.Normal conditions;-0,73;3.Normal conditions;-0,11;3.Normal conditions;-0,78;Dry;-0,1;Dry;-0,02;Dry;0,69;Wet;0,74;Wet
01/09/2023;Mauritania;Kiffa;El Melgue;-0,63;3.Normal conditions;-0,33;3.Normal conditions;-0,78;3.Normal conditions;0,28;3.Normal conditions;-1,05;Moderately dry;-0,36;Dry;-0,34;Dry;-0,34;Dry;-0,23;Dry
01/09/2023;Senegal;Rufisque;Rufisque;-0,91;3.Normal conditions;-0,33;3.Normal conditions;-1,13;4.Degraded;-0,14;3.Normal conditions;0,76;Wet;0,66;Wet;0,62;Wet;0,62;Wet;0,79;Wet
01/09/2023;Mauritania;Boumdeid;Boumdeid;-0,1;3.Normal conditions;-0,32;3.Normal conditions;0;3.Normal conditions;0,2;3.Normal conditions;-0,59;Dry;-0,03;Dry;-0,07;Dry;-0,07;Dry;-0,07;Dry
01/09/2023;Senegal;Goudiry;Boynguel Bamba;-0,59;3.Normal conditions;-0,32;3.Normal conditions;-0,78;3.Normal conditions;0,37;3.Normal conditions;-0,09;Dry;-0,39;Dry;-0,11;Dry;-0,1;Dry;-0,01;Dry
01/09/2023;Mauritania;Bassikounou;Dhar;-0,68;3.Normal conditions;-0,29;3.Normal conditions;-0,63;3.Normal conditions;0,21;3.Normal conditions;-0,09;Dry;-0,6;Dry;-0,57;Dry;-0,57;Dry;-0,57;Dry
01/09/2023;Mauritania;Guérou;Guerou;0,32;3.Normal conditions;-0,28;3.Normal conditions;0,42;3.Normal conditions;0,3;3.Normal conditions;-0,89;Dry;-0,38;Dry;-0,48;Dry;-0,48;Dry;-0,34;Dry
01/09/2023;Senegal;Tivaouane;Niakhène;-0,33;3.Normal conditions;-0,28;3.Normal conditions;-0,32;3.Normal conditions;-0,19;3.Normal conditions;-0,16;Dry;1,18;Moderately wet;1,12;Moderately wet;1,13;Moderately wet;1,14;Moderately wet
01/09/2023;Senegal;Bakel;Bélé;-0,45;3.Normal conditions;-0,27;3.Normal conditions;-0,72;3.Normal conditions;0,45;3.Normal conditions;0;Wet;-0,64;Dry;-0,35;Dry;-0,35;Dry;-0,27;Dry
01/09/2023;Mauritania;Tamchakett;Tamchekett;0,12;3.Normal conditions;-0,27;3.Normal conditions;0,2;3.Normal conditions;0,18;3.Normal conditions;-1,03;Moderately dry;-0,18;Dry;-0,24;Dry;-0,24;Dry;-0,23;Dry
01/09/2023;Senegal;Tambacouda;Missirah;-0,47;3.Normal conditions;-0,27;3.Normal conditions;-0,18;3.Normal conditions;-0,26;3.Normal conditions;0,48;Wet;0,25;Wet;0,63;Wet;0,63;Wet;0,93;Wet
01/09/2023;Mauritania;M'Bout;Tikobra;-0,54;3.Normal conditions;-0,26;3.Normal conditions;-0,6;3.Normal conditions;0,21;3.Normal conditions;-0,28;Dry;-0,38;Dry;-0,34;Dry;-0,34;Dry;-0,22;Dry
01/09/2023;Mauritania;Néma;Oum Avnadech;-0,72;3.Normal conditions;-0,25;3.Normal conditions;-0,73;3.Normal conditions;0,26;3.Normal conditions;-0,93;Dry;-0,43;Dry;-0,46;Dry;-0,46;Dry;-0,38;Dry
01/09/2023;Mauritania;Néma;Bangou;-0,85;3.Normal conditions;-0,25;3.Normal conditions;-0,79;3.Normal conditions;0,23;3.Normal conditions;-0,57;Dry;-0,54;Dry;-0,52;Dry;-0,52;Dry;-0,48;Dry
