DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Dec2005,-2.03765,-2.00888,-1.4499,-0.14087,-0.135,-0.07574,-0.15072,-0.32443,-0.55105,-0.76121,-0.76238,-0.79829,-0.86501,-0.90901,-1.01852,-1.08478,-1.02809,-0.8785,-0.83103,-0.83939,-0.85294,-0.86495,-0.88674,-0.88966,-0.8928,-0.91265,-0.78138,-0.70011,-0.33637,-0.25028,-0.21548,-0.29237,-0.35055,-0.4379,-0.43269,-0.46203,-0.47988,-0.50745,-0.49991,-0.52609,-0.64391,-0.82135,-0.90704,-0.91759,-0.89311,-0.88635,-0.89544,-0.91504
Jan2006,0.26498,-1.48712,-1.60914,-1.25462,-0.10634,-0.12273,-0.07413,-0.15138,-0.32149,-0.54202,-0.75143,-0.75618,-0.79189,-0.85681,-0.90348,-1.0151,-1.07768,-1.03302,-0.88886,-0.84426,-0.85224,-0.8669,-0.8793,-0.90065,-0.90378,-0.90725,-0.92774,-0.80072,-0.72419,-0.35948,-0.27358,-0.23852,-0.31704,-0.37645,-0.46547,-0.46009,-0.49,-0.50826,-0.53663,-0.5291,-0.55637,-0.67689,-0.85746,-0.94365,-0.95577,-0.93179,-0.9259,-0.93631
Feb2006,-0.13699,0.07064,-1.13018,-1.34533,-1.09461,-0.08894,-0.11105,-0.06447,-0.13699,-0.30083,-0.51377,-0.72022,-0.72651,-0.76284,-0.82694,-0.87386,-0.98523,-1.05014,-1.01012,-0.86941,-0.82622,-0.8344,-0.8493,-0.86243,-0.88404,-0.88745,-0.89112,-0.91201,-0.78657,-0.71169,-0.35158,-0.26719,-0.2331,-0.31083,-0.3697,-0.45799,-0.45286,-0.48262,-0.50035,-0.52869,-0.52133,-0.54844,-0.6677,-0.84645,-0.93222,-0.94436,-0.9208,-0.91529
Mar2006,-1.30512,-1.00322,-0.79621,-1.24956,-1.37305,-1.21801,-0.40748,-0.32825,-0.25376,-0.3078,-0.44828,-0.63326,-0.80909,-0.81089,-0.84149,-0.89591,-0.93614,-1.0356,-1.09465,-1.05586,-0.92057,-0.87813,-0.88433,-0.89648,-0.90619,-0.92543,-0.92786,-0.92996,-0.94852,-0.82904,-0.75683,-0.41174,-0.32848,-0.2948,-0.36848,-0.42401,-0.50706,-0.50149,-0.5295,-0.54604,-0.57252,-0.56465,-0.58992,-0.70357,-0.87356,-0.95507,-0.9662,-0.94317
Apr2006,-0.67621,-1.08364,-0.926,-0.79354,-1.14403,-1.27027,-1.15557,-0.47386,-0.37827,-0.30168,-0.34724,-0.47547,-0.64574,-0.8087,-0.81059,-0.83939,-0.88983,-0.92875,-1.02362,-1.0833,-1.04774,-0.91807,-0.87748,-0.88321,-0.89509,-0.9049,-0.92356,-0.92597,-0.92726,-0.94508,-0.82874,-0.7594,-0.42363,-0.34332,-0.31048,-0.38187,-0.43527,-0.51565,-0.5101,-0.53723,-0.55345,-0.57908,-0.57152,-0.59629,-0.70659,-0.8717,-0.95114,-0.96197
May2006,-0.20012,-0.47328,-0.86584,-0.78082,-0.6884,-0.99605,-1.12472,-1.04005,-0.46276,-0.37733,-0.30603,-0.34935,-0.46777,-0.62667,-0.78075,-0.78351,-0.81208,-0.86053,-0.89909,-0.99061,-1.04992,-1.01945,-0.89654,-0.85798,-0.86413,-0.87629,-0.88669,-0.90532,-0.90803,-0.91048,-0.9284,-0.8155,-0.74901,-0.42366,-0.34548,-0.31422,-0.38369,-0.43556,-0.51383,-0.50844,-0.53496,-0.55092,-0.57603,-0.56858,-0.59296,-0.7004,-0.8602,-0.93731
Jun2006,-0.24758,-0.32899,-0.46266,-0.78622,-0.74242,-0.68085,-0.93889,-1.06087,-0.98561,-0.46722,-0.39678,-0.33467,-0.37132,-0.48187,-0.62976,-0.77435,-0.77738,-0.804,-0.8469,-0.88387,-0.97047,-1.02895,-1.00432,-0.88821,-0.85169,-0.85828,-0.86943,-0.87984,-0.89782,-0.90075,-0.90153,-0.91927,-0.80945,-0.74355,-0.42752,-0.34966,-0.31986,-0.38758,-0.43781,-0.51369,-0.50832,-0.53402,-0.54899,-0.57346,-0.56601,-0.58904,-0.69517,-0.85214
Jul2006,-1.938,-1.60645,-1.40159,-1.31442,-1.35109,-1.25595,-1.18003,-1.32697,-1.38162,-1.31227,-0.90615,-0.77568,-0.67454,-0.69425,-0.77749,-0.89342,-1.0013,-0.99649,-1.01483,-1.0458,-1.07189,-1.14369,-1.18859,-1.16151,-1.04813,-1.01352,-1.01416,-1.01901,-1.02151,-1.03495,-1.03544,-1.03343,-1.0466,-0.94368,-0.87845,-0.57774,-0.49757,-0.46551,-0.52681,-0.57158,-0.63971,-0.63242,-0.65531,-0.67028,-0.69152,-0.68275,-0.70249,-0.80349
Aug2006,-0.46667,-1.32225,-1.26751,-1.19969,-1.18238,-1.25073,-1.18411,-1.12529,-1.268,-1.32834,-1.27447,-0.93265,-0.81073,-0.71582,-0.72798,-0.80488,-0.91165,-1.01197,-1.00853,-1.02557,-1.05366,-1.07799,-1.14757,-1.19065,-1.16663,-1.05736,-1.02388,-1.02473,-1.02908,-1.03082,-1.04377,-1.04415,-1.03957,-1.05228,-0.95333,-0.88949,-0.59436,-0.51426,-0.48172,-0.542,-0.5856,-0.65141,-0.64414,-0.66641,-0.67803,-0.69838,-0.69058,-0.71047
Sep2006,-0.15204,-0.47972,-1.18356,-1.13659,-1.09768,-1.10135,-1.17702,-1.11709,-1.06049,-1.19751,-1.26087,-1.21703,-0.88494,-0.78064,-0.69595,-0.71195,-0.78671,-0.89026,-0.98877,-0.98563,-1.00221,-1.02937,-1.05357,-1.12387,-1.16813,-1.14342,-1.03553,-1.00195,-1.00396,-1.0091,-1.01214,-1.0254,-1.02609,-1.02524,-1.03854,-0.94114,-0.87982,-0.58965,-0.51118,-0.479,-0.53846,-0.58119,-0.64637,-0.63908,-0.66105,-0.67041,-0.69064,-0.68332
Oct2006,0.10289,-0.06048,-0.38685,-1.03652,-1.00182,-0.96893,-0.97885,-1.06701,-1.02024,-0.97321,-1.10564,-1.17125,-1.13447,-0.82157,-0.73147,-0.6558,-0.6722,-0.74453,-0.84559,-0.94355,-0.9415,-0.95832,-0.98793,-1.01259,-1.08187,-1.12792,-1.10584,-1.00013,-0.96658,-0.96931,-0.97526,-0.9799,-0.99361,-0.99484,-0.99537,-1.00903,-0.91322,-0.85386,-0.56971,-0.49343,-0.46234,-0.52142,-0.56393,-0.62863,-0.62188,-0.64366,-0.65351,-0.67357
Nov2006,-1.20712,-0.4241,-0.33523,-0.53739,-1.1037,-1.06499,-1.02869,-1.03227,-1.10616,-1.06027,-1.01483,-1.13748,-1.19667,-1.16115,-0.86484,-0.77522,-0.69969,-0.71428,-0.78207,-0.87771,-0.97009,-0.96744,-0.9832,-1.01181,-1.03497,-1.10115,-1.14478,-1.12396,-1.02089,-0.98803,-0.98997,-0.99513,-0.99882,-1.01184,-1.01282,-1.01282,-1.02591,-0.93227,-0.87382,-0.59535,-0.51972,-0.48867,-0.54635,-0.58746,-0.65027,-0.64323,-0.66441,-0.67379
Dec2006,0.00479,-0.69898,-0.32508,-0.26168,-0.49022,-1.03705,-1.00347,-0.96933,-0.97387,-1.04988,-1.00903,-0.96758,-1.08691,-1.14628,-1.11233,-0.82991,-0.74688,-0.67581,-0.69061,-0.75727,-0.85142,-0.94295,-0.94104,-0.95705,-0.98534,-1.00879,-1.07357,-1.1183,-1.09868,-0.99831,-0.96661,-0.96891,-0.97437,-0.97872,-0.99186,-0.99313,-0.99313,-1.00657,-0.91471,-0.8573,-0.58342,-0.50947,-0.47938,-0.5363,-0.57707,-0.63912,-0.63252,-0.65351
Jan2007,-1.03263,-0.56555,-0.86947,-0.52783,-0.40158,-0.57299,-1.07351,-1.04781,-1.02095,-1.02381,-1.09626,-1.05777,-1.01598,-1.12775,-1.18624,-1.15809,-0.87867,-0.80058,-0.73091,-0.74669,-0.81123,-0.90398,-0.99248,-0.98913,-1.00432,-1.03151,-1.05436,-1.12158,-1.17192,-1.15985,-1.06332,-1.03344,-1.03449,-1.03921,-1.04096,-1.05245,-1.05347,-1.05365,-1.06673,-0.97415,-0.91742,-0.64018,-0.56394,-0.53253,-0.59051,-0.63196,-0.69512,-0.68872
Feb2007,-1.30829,-1.26981,-0.93035,-1.08208,-0.76438,-0.58226,-0.68489,-1.13522,-1.10613,-1.07655,-1.07645,-1.14035,-1.10078,-1.05836,-1.1644,-1.21894,-1.19147,-0.91754,-0.83905,-0.76872,-0.78374,-0.84581,-0.93524,-1.01992,-1.01587,-1.03004,-1.05599,-1.07771,-1.14336,-1.19246,-1.1812,-1.08531,-1.05507,-1.05526,-1.05914,-1.05989,-1.07069,-1.07154,-1.07131,-1.084,-0.99287,-0.93669,-0.6636,-0.58746,-0.55587,-0.61247,-0.65287,-0.71463
Mar2007,-1.55254,-1.52459,-1.49051,-1.28763,-1.32823,-1.11175,-0.92157,-0.90746,-1.25723,-1.22338,-1.18921,-1.18148,-1.22835,-1.19054,-1.14986,-1.23922,-1.28428,-1.25891,-1.00795,-0.92944,-0.85749,-0.86874,-0.92447,-1.00489,-1.07973,-1.07443,-1.08659,-1.109,-1.12759,-1.1879,-1.23396,-1.22269,-1.13039,-1.10084,-1.09934,-1.10132,-1.10014,-1.10946,-1.10948,-1.10842,-1.11975,-1.03319,-0.97916,-0.71834,-0.64383,-0.61241,-0.66531,-0.70282
Apr2007,-0.8962,-1.33713,-1.37547,-1.37434,-1.22577,-1.27497,-1.11062,-0.95087,-0.93441,-1.24945,-1.2173,-1.18455,-1.17701,-1.22223,-1.18765,-1.14938,-1.23308,-1.2768,-1.25213,-1.01598,-0.94075,-0.8712,-0.8821,-0.93511,-1.01212,-1.08411,-1.07876,-1.0904,-1.11137,-1.1291,-1.18658,-1.23095,-1.21937,-1.12916,-1.10094,-1.09922,-1.10121,-1.1001,-1.10919,-1.10916,-1.1082,-1.11916,-1.03541,-0.98314,-0.72937,-0.65629,-0.62555,-0.67679
May2007,-1.36485,-1.21819,-1.39714,-1.42025,-1.41928,-1.30059,-1.33236,-1.20014,-1.07574,-1.0367,-1.30115,-1.27076,-1.23904,-1.23017,-1.268,-1.23524,-1.19933,-1.27445,-1.31359,-1.29178,-1.07074,-0.99819,-0.92827,-0.93714,-0.98549,-1.05671,-1.12249,-1.11655,-1.12678,-1.14633,-1.16232,-1.21594,-1.25724,-1.24559,-1.15845,-1.1309,-1.12793,-1.1289,-1.1268,-1.13497,-1.13452,-1.13327,-1.14329,-1.06293,-1.01249,-0.76891,-0.69682,-0.66623
Jun2007,-1.2772,-1.55985,-1.44908,-1.52576,-1.52819,-1.51699,-1.41252,-1.42667,-1.31132,-1.2055,-1.14575,-1.3661,-1.34107,-1.30954,-1.29849,-1.32836,-1.29625,-1.26247,-1.32779,-1.36182,-1.34063,-1.13591,-1.06813,-0.99834,-1.00545,-1.04937,-1.11357,-1.17253,-1.16555,-1.17439,-1.19094,-1.20509,-1.25582,-1.29245,-1.28262,-1.19808,-1.17033,-1.16614,-1.16615,-1.16266,-1.16973,-1.16879,-1.16682,-1.17608,-1.09812,-1.04858,-0.8123,-0.74058
Jul2007,-0.64387,-1.11071,-1.36008,-1.32932,-1.44299,-1.45782,-1.45334,-1.35225,-1.36684,-1.26809,-1.1811,-1.13484,-1.33789,-1.31727,-1.28723,-1.27568,-1.30283,-1.2734,-1.24295,-1.30389,-1.33695,-1.31607,-1.12607,-1.06544,-1.00079,-1.00933,-1.05004,-1.11063,-1.16743,-1.16117,-1.17007,-1.18576,-1.19959,-1.24873,-1.28539,-1.27827,-1.19729,-1.17023,-1.16567,-1.165,-1.16089,-1.1676,-1.16679,-1.16567,-1.1749,-1.09831,-1.05002,-0.81893
Aug2007,0.10792,-0.25343,-0.60494,-0.87671,-0.93532,-1.12209,-1.16987,-1.18747,-1.12636,-1.16594,-1.08886,-1.02024,-1.00755,-1.21842,-1.201,-1.18037,-1.17476,-1.20825,-1.18377,-1.15621,-1.21816,-1.25306,-1.23502,-1.05268,-0.99691,-0.93687,-0.94722,-0.98947,-1.05126,-1.11048,-1.10577,-1.11583,-1.13052,-1.14582,-1.19686,-1.2365,-1.22931,-1.14821,-1.123,-1.11913,-1.11904,-1.11659,-1.12387,-1.12382,-1.12202,-1.13213,-1.05414,-1.00681
Sep2007,0.48743,0.26548,-0.0168,-0.34526,-0.58462,-0.66453,-0.87804,-0.94185,-0.96848,-0.91158,-0.96285,-0.89842,-0.84635,-0.8667,-1.09864,-1.08558,-1.0671,-1.06531,-1.10577,-1.08348,-1.05735,-1.12198,-1.16046,-1.14245,-0.96339,-0.90737,-0.85171,-0.86315,-0.90797,-0.97287,-1.03667,-1.03334,-1.04477,-1.06383,-1.08133,-1.13404,-1.17664,-1.17061,-1.09166,-1.06729,-1.0648,-1.06548,-1.06473,-1.07282,-1.07328,-1.07074,-1.08213,-1.00434
Oct2007,-1.72278,-0.46931,-0.28015,-0.4469,-0.69527,-0.8759,-0.9241,-1.07847,-1.12092,-1.13592,-1.07967,-1.11532,-1.0533,-0.9931,-0.99642,-1.2046,-1.19036,-1.16932,-1.16262,-1.19396,-1.17029,-1.14268,-1.20395,-1.23721,-1.21994,-1.04655,-0.99181,-0.93275,-0.94063,-0.98201,-1.04209,-1.10089,-1.09646,-1.10659,-1.12481,-1.14001,-1.1902,-1.23135,-1.22655,-1.14912,-1.12448,-1.12017,-1.11931,-1.11638,-1.12339,-1.12337,-1.12107,-1.13135
Nov2007,1.41088,-0.76715,-0.07743,-0.06825,-0.26596,-0.51828,-0.69746,-0.75349,-0.92105,-0.97199,-0.99338,-0.94528,-0.98626,-0.92834,-0.87886,-0.89718,-1.11144,-1.09968,-1.08009,-1.07612,-1.11239,-1.09119,-1.06613,-1.12871,-1.16426,-1.14708,-0.97942,-0.92723,-0.87226,-0.88183,-0.9238,-0.98491,-1.04542,-1.04214,-1.05305,-1.07173,-1.08829,-1.13824,-1.17982,-1.17376,-1.09827,-1.0748,-1.07193,-1.07251,-1.07152,-1.07928,-1.07973,-1.07745
Dec2007,-0.46925,0.76651,-0.71632,-0.10545,-0.0998,-0.27931,-0.51689,-0.68688,-0.73935,-0.89948,-0.94902,-0.9703,-0.92479,-0.96499,-0.9095,-0.86327,-0.88322,-1.09285,-1.08149,-1.06261,-1.05927,-1.09522,-1.07492,-1.05092,-1.11196,-1.14714,-1.13033,-0.96796,-0.91716,-0.86361,-0.87328,-0.91456,-0.97452,-1.0342,-1.03115,-1.04204,-1.06028,-1.07689,-1.12613,-1.16699,-1.16037,-1.08622,-1.0633,-1.06078,-1.06166,-1.0612,-1.06892,-1.06955
Jan2008,0.34693,-0.10163,0.68327,-0.58843,-0.06407,-0.08283,-0.26314,-0.49779,-0.6669,-0.72014,-0.88255,-0.93516,-0.95667,-0.91198,-0.95519,-0.90469,-0.85782,-0.88656,-1.09981,-1.0914,-1.07206,-1.0702,-1.10626,-1.08532,-1.06182,-1.12224,-1.15801,-1.14534,-0.99049,-0.94496,-0.89549,-0.90782,-0.94954,-1.01081,-1.07013,-1.06568,-1.07685,-1.09594,-1.1129,-1.16319,-1.20729,-1.20366,-1.12652,-1.10151,-1.10062,-1.10279,-1.10362,-1.11298
Feb2008,-1.21619,-0.65491,-0.6128,0.05341,-0.78495,-0.24506,-0.20351,-0.35415,-0.56959,-0.72729,-0.77397,-0.92491,-0.97394,-0.99325,-0.94746,-0.98735,-0.9378,-0.89063,-0.91753,-1.12566,-1.11655,-1.09649,-1.09325,-1.1269,-1.10576,-1.08209,-1.14075,-1.17533,-1.16269,-1.01051,-0.96596,-0.91641,-0.92787,-0.96815,-1.02772,-1.08521,-1.08042,-1.0913,-1.10972,-1.12632,-1.17582,-1.21905,-1.21626,-1.13935,-1.11481,-1.11343,-1.1151,-1.11545
Mar2008,-1.55969,-1.50212,-1.26341,-1.14706,-0.73197,-1.12856,-0.65308,-0.49178,-0.58059,-0.75701,-0.8858,-0.91821,-1.03927,-1.07867,-1.0928,-1.04619,-1.07787,-1.0311,-0.98442,-1.0035,-1.19162,-1.18113,-1.15938,-1.15283,-1.18021,-1.15913,-1.13604,-1.18904,-1.21969,-1.20671,-1.0634,-1.02042,-0.9714,-0.98121,-1.01762,-1.07226,-1.1247,-1.11926,-1.12877,-1.14533,-1.16039,-1.20729,-1.24774,-1.24505,-1.17035,-1.14661,-1.14473,-1.14575
Apr2008,-1.37015,-1.51919,-1.50155,-1.34214,-1.24714,-0.94266,-1.22749,-0.83579,-0.64313,-0.69929,-0.85096,-0.96338,-0.98855,-1.09435,-1.12929,-1.14073,-1.09407,-1.12213,-1.07767,-1.03397,-1.04971,-1.22689,-1.21692,-1.19329,-1.18502,-1.20938,-1.18818,-1.16544,-1.21502,-1.24351,-1.23006,-1.09179,-1.04958,-1.00079,-1.0099,-1.04401,-1.09587,-1.14546,-1.13984,-1.14866,-1.1644,-1.17843,-1.22396,-1.26307,-1.26006,-1.18748,-1.16425,-1.16185
May2008,-1.24073,-1.38586,-1.49234,-1.48487,-1.36612,-1.28959,-1.04283,-1.27119,-0.95561,-0.7618,-0.79453,-0.92721,-1.02533,-1.04557,-1.13857,-1.16963,-1.17973,-1.13479,-1.15959,-1.11867,-1.07697,-1.09109,-1.25636,-1.24549,-1.22139,-1.21259,-1.23394,-1.21325,-1.19091,-1.23773,-1.26429,-1.25051,-1.11811,-1.07712,-1.02926,-1.03749,-1.06893,-1.11772,-1.16436,-1.15861,-1.16672,-1.1815,-1.19464,-1.23814,-1.27541,-1.27262,-1.20226,-1.17976
Jun2008,0.53541,-0.35217,-0.78043,-1.10984,-1.16911,-1.08009,-1.02519,-0.81292,-1.04874,-0.75263,-0.61946,-0.67471,-0.80691,-0.90546,-0.93039,-1.0288,-1.06238,-1.07562,-1.03365,-1.06168,-1.02216,-0.98695,-1.00871,-1.17615,-1.16819,-1.14769,-1.14101,-1.16582,-1.1472,-1.12677,-1.17355,-1.20185,-1.18805,-1.05714,-1.01688,-0.97175,-0.98112,-1.01345,-1.06335,-1.11183,-1.10697,-1.11572,-1.13089,-1.14534,-1.1891,-1.22704,-1.22377,-1.15506
Jul2008,0.12352,0.4026,-0.13617,-0.48589,-0.82923,-0.90943,-0.8456,-0.8105,-0.6304,-0.87439,-0.62889,-0.53942,-0.59412,-0.72314,-0.81665,-0.84337,-0.94055,-0.974,-0.98911,-0.95143,-0.98132,-0.94364,-0.91378,-0.9389,-1.10331,-1.09885,-1.08111,-1.07705,-1.10503,-1.08866,-1.07034,-1.11652,-1.14579,-1.13268,-1.00678,-0.96786,-0.92531,-0.93537,-0.96796,-1.01791,-1.06694,-1.06274,-1.072,-1.08841,-1.10371,-1.14683,-1.18496,-1.18078
Aug2008,0.06281,0.05862,0.25816,-0.05604,-0.31579,-0.62396,-0.70593,-0.66293,-0.65703,-0.51464,-0.74197,-0.55509,-0.47642,-0.52974,-0.64721,-0.73876,-0.76742,-0.86579,-0.90139,-0.91794,-0.88208,-0.91348,-0.87815,-0.85439,-0.88001,-1.04389,-1.04105,-1.02574,-1.02361,-1.05372,-1.0387,-1.02146,-1.06586,-1.09644,-1.08528,-0.9615,-0.9223,-0.88008,-0.89125,-0.92497,-0.97568,-1.02618,-1.02247,-1.03243,-1.04771,-1.06377,-1.10685,-1.14647
Sep2008,0.16722,0.05739,0.08927,0.22916,-0.00669,-0.22492,-0.50397,-0.5859,-0.54703,-0.53509,-0.40412,-0.62522,-0.46372,-0.40507,-0.46731,-0.58712,-0.67764,-0.70653,-0.80512,-0.84164,-0.85864,-0.8224,-0.85468,-0.82204,-0.80314,-0.82655,-0.992,-0.98951,-0.97614,-0.97575,-1.00848,-0.9943,-0.97777,-1.02629,-1.05822,-1.04806,-0.92684,-0.8895,-0.8492,-0.86085,-0.89512,-0.94585,-0.9971,-0.99372,-1.00389,-1.01806,-1.03489,-1.07905
Oct2008,0.01194,0.11912,0.03255,0.03926,0.16041,-0.043,-0.23296,-0.48098,-0.55576,-0.52049,-0.50979,-0.38796,-0.58804,-0.43855,-0.38539,-0.44679,-0.56154,-0.64834,-0.67644,-0.77294,-0.80892,-0.82579,-0.79359,-0.82553,-0.79449,-0.77765,-0.80134,-0.96355,-0.96052,-0.948,-0.94833,-0.98186,-0.96843,-0.95258,-1.00168,-1.03357,-1.02352,-0.90526,-0.86871,-0.82987,-0.84167,-0.87589,-0.92645,-0.97759,-0.97475,-0.98507,-0.99961,-1.01656
Nov2008,-0.92711,-0.39451,-0.09907,-0.10657,-0.07522,0.04871,-0.1394,-0.31336,-0.53895,-0.6057,-0.57103,-0.56044,-0.44259,-0.6302,-0.48444,-0.42808,-0.48493,-0.59489,-0.67719,-0.70321,-0.79489,-0.82917,-0.8452,-0.81455,-0.84499,-0.81428,-0.79726,-0.81986,-0.97697,-0.97392,-0.96122,-0.96114,-0.99329,-0.98001,-0.96442,-1.01191,-1.04298,-1.03303,-0.91719,-0.88127,-0.84281,-0.85415,-0.88742,-0.93662,-0.98642,-0.98345,-0.99345,-1.0074
Dec2008,-0.80568,-0.91314,-0.52097,-0.1918,-0.17685,-0.13187,-0.00733,-0.18651,-0.34999,-0.5614,-0.62377,-0.5904,-0.57909,-0.46642,-0.64369,-0.50239,-0.44488,-0.4991,-0.60526,-0.68489,-0.70991,-0.79861,-0.83187,-0.84735,-0.81741,-0.84689,-0.8167,-0.80048,-0.82227,-0.97584,-0.9729,-0.96038,-0.96008,-0.9915,-0.97848,-0.96323,-1.00954,-1.04015,-1.03054,-0.91678,-0.88137,-0.84351,-0.85467,-0.88723,-0.93546,-0.9844,-0.98149,-0.99139
Jan2009,1.28419,0.15048,-0.35598,-0.23514,-0.02381,-0.07897,-0.0583,0.05061,-0.12714,-0.29006,-0.50578,-0.57286,-0.5423,-0.53231,-0.42594,-0.60503,-0.46831,-0.41883,-0.47902,-0.58855,-0.66893,-0.69598,-0.78686,-0.82066,-0.83692,-0.80797,-0.83889,-0.8122,-0.80187,-0.82835,-0.99037,-0.99067,-0.97781,-0.97816,-1.00969,-0.99554,-0.9804,-1.02828,-1.06,-1.05064,-0.93683,-0.90221,-0.8631,-0.87373,-0.90868,-0.9595,-1.01131,-1.00984
Feb2009,0.33904,0.88022,0.3009,-0.17582,-0.12528,0.04947,-0.02591,-0.01294,0.09057,-0.08157,-0.23898,-0.45257,-0.52093,-0.49285,-0.48317,-0.38027,-0.55871,-0.42803,-0.38285,-0.44635,-0.55686,-0.63722,-0.66509,-0.75675,-0.7911,-0.80783,-0.77954,-0.81118,-0.78517,-0.77616,-0.80284,-0.96443,-0.96499,-0.95265,-0.95367,-0.98595,-0.97233,-0.95776,-1.00533,-1.03762,-1.02855,-0.91583,-0.88146,-0.84288,-0.85392,-0.88895,-0.93986,-0.992
Mar2009,-0.10938,0.07927,0.4377,0.15574,-0.15944,-0.12959,0.04021,-0.01386,-0.00528,0.08779,-0.07138,-0.21829,-0.4169,-0.48079,-0.4561,-0.44747,-0.35373,-0.52133,-0.40046,-0.35824,-0.4212,-0.52771,-0.60641,-0.63487,-0.7244,-0.75811,-0.77485,-0.74756,-0.77893,-0.75382,-0.74642,-0.77183,-0.92838,-0.92986,-0.91848,-0.92034,-0.95287,-0.94037,-0.92662,-0.97248,-1.00459,-0.99617,-0.88768,-0.85358,-0.81677,-0.82781,-0.8622,-0.9122
Apr2009,-0.90897,-0.53399,-0.35041,-0.07539,-0.19155,-0.38652,-0.3295,-0.13051,-0.12659,-0.10268,-0.00784,-0.15229,-0.28508,-0.46426,-0.52219,-0.49745,-0.48706,-0.39754,-0.55468,-0.43768,-0.39301,-0.45205,-0.55372,-0.62962,-0.65689,-0.74251,-0.77471,-0.79055,-0.76308,-0.79266,-0.76777,-0.7608,-0.78388,-0.93469,-0.93628,-0.92498,-0.92658,-0.9579,-0.94572,-0.93228,-0.97685,-1.00788,-0.99996,-0.89478,-0.86121,-0.82501,-0.83567,-0.86889
May2009,-0.56001,-0.79228,-0.58039,-0.45424,-0.2456,-0.31246,-0.44634,-0.39982,-0.22362,-0.19639,-0.16411,-0.07305,-0.20445,-0.32551,-0.48962,-0.5427,-0.51914,-0.5082,-0.42329,-0.57103,-0.45986,-0.41467,-0.47002,-0.56793,-0.64085,-0.66654,-0.7485,-0.77948,-0.79473,-0.76925,-0.79787,-0.77341,-0.76672,-0.78838,-0.93342,-0.93519,-0.92398,-0.9255,-0.95592,-0.94419,-0.93124,-0.97442,-1.00457,-0.99683,-0.89522,-0.86284,-0.82719,-0.83734
Jun2009,0.2238,-0.17605,-0.44513,-0.37089,-0.30893,-0.15898,-0.21615,-0.34909,-0.31199,-0.15695,-0.15372,-0.13482,-0.04928,-0.17472,-0.29036,-0.44788,-0.49971,-0.47761,-0.46454,-0.38524,-0.52761,-0.42448,-0.38635,-0.44062,-0.53555,-0.60745,-0.63281,-0.71406,-0.74475,-0.76039,-0.73403,-0.76292,-0.73912,-0.7321,-0.75309,-0.8957,-0.89836,-0.88824,-0.89075,-0.92193,-0.91084,-0.89844,-0.94094,-0.97155,-0.96422,-0.86388,-0.83251,-0.79785
Jul2009,-0.68127,-0.33265,-0.48435,-0.61097,-0.50706,-0.43425,-0.31455,-0.35457,-0.45155,-0.41973,-0.28742,-0.27081,-0.23331,-0.15366,-0.26375,-0.36713,-0.50677,-0.55147,-0.53117,-0.51677,-0.443,-0.57064,-0.47533,-0.43585,-0.48204,-0.57264,-0.63792,-0.66051,-0.73583,-0.76429,-0.77898,-0.75258,-0.77975,-0.75613,-0.74863,-0.76785,-0.9054,-0.90759,-0.89709,-0.89895,-0.92857,-0.91743,-0.90521,-0.94747,-0.97724,-0.96979,-0.87187,-0.84095
Aug2009,0.90973,0.35347,0.40679,0.2546,0.08157,0.0581,0.08339,0.16027,0.10704,-0.00633,-0.02073,0.02319,0.00663,0.02097,0.08721,-0.02015,-0.12547,-0.27301,-0.32344,-0.30958,-0.2962,-0.23203,-0.36063,-0.28384,-0.25099,-0.30127,-0.3958,-0.46472,-0.49248,-0.5731,-0.60401,-0.62095,-0.59179,-0.62283,-0.60396,-0.60022,-0.61952,-0.76075,-0.76579,-0.75901,-0.7645,-0.79904,-0.78997,-0.77915,-0.82029,-0.85272,-0.84649,-0.74955
Sep2009,0.617,0.90296,0.51468,0.52202,0.41463,0.27193,0.24085,0.25348,0.31537,0.27563,0.17403,0.15323,0.16599,0.13404,0.13366,0.18635,0.08285,-0.01807,-0.16162,-0.21263,-0.20086,-0.18588,-0.12635,-0.2563,-0.19092,-0.15856,-0.2122,-0.305,-0.37356,-0.40316,-0.48607,-0.51825,-0.5362,-0.51176,-0.54451,-0.52746,-0.5276,-0.54852,-0.69163,-0.69781,-0.69262,-0.69934,-0.736,-0.72784,-0.7176,-0.75687,-0.7905,-0.78544
